batch,code,title,action,model,expected_width,expected_height,actual_width,actual_height,dimension_ok,output_abs,response_json,status,note
09,P3-F03,FTP 제어 채널과 데이터 채널,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F03.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F03.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F17,메일 위협과 다층 방어,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F17.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F17.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F21,쿠키 기반 세션 흐름,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F21.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F21.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F26,웹서버·WAS 하드닝,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F26.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F26.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F32,세션 고정·하이재킹·재생 공격,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F32.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F32.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F34,안전한 파일 업로드 파이프라인,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F34.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F34.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F37,SSRF 공격과 Egress 통제,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F37.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F37.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F39,안전하지 않은 역직렬화,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F39.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F39.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F45,웹 방어 계층과 WAF의 위치,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F45.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F45.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
09,P3-F46,DNS 이름해석과 캐시,부분 수정,gemini-3.1-flash-image,1800,1004,1800,1004,True,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\03_수정완료\Part3\P3-F46.png,C:\Users\javam\OneDrive\Documents\그림만들기\나노바나나_전체_수정대상_작업팩_v2\00_가이드\nano_banana_responses\batch09_P3-F46.json,크기검증 통과,Nano Banana API 결과를 원본 비율 유지 방식으로 최종 캔버스에 맞춤
